id,curriculum_id,curriculum_has_id,course_id,clo_id,plo_id,is_map,created_at,updated_at
6265,27,1199,1199,7551,372,true,2024-11-14 10:53:46,2024-11-14 10:53:46
6266,27,1199,1199,7552,373,true,2024-11-14 10:53:46,2024-11-14 10:53:46
6267,27,1200,1200,7554,362,true,2024-11-14 10:53:48,2024-11-14 10:53:48
6268,27,1200,1200,7555,362,true,2024-11-14 10:53:48,2024-11-14 10:53:48
6269,27,1200,1200,7557,362,true,2024-11-14 10:53:48,2024-11-14 10:53:48
6270,27,1200,1200,7553,366,true,2024-11-14 10:53:48,2024-11-14 10:53:48
6271,27,1200,1200,7557,366,true,2024-11-14 10:53:48,2024-11-14 10:53:48
6272,27,1200,1200,7553,368,true,2024-11-14 10:53:48,2024-11-14 10:53:48
6273,27,1200,1200,7554,368,true,2024-11-14 10:53:48,2024-11-14 10:53:48
6274,27,1200,1200,7555,368,true,2024-11-14 10:53:48,2024-11-14 10:53:48
6275,27,1200,1200,7556,373,true,2024-11-14 10:53:48,2024-11-14 10:53:48
6276,27,1201,1201,7558,362,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6277,27,1201,1201,7559,362,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6278,27,1201,1201,7560,362,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6279,27,1201,1201,7561,362,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6280,27,1201,1201,7562,362,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6281,27,1201,1201,7558,366,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6282,27,1201,1201,7559,366,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6283,27,1201,1201,7560,366,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6284,27,1201,1201,7561,366,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6285,27,1201,1201,7562,366,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6286,27,1201,1201,7560,368,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6287,27,1201,1201,7561,368,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6288,27,1201,1201,7562,368,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6289,27,1201,1201,7560,369,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6290,27,1201,1201,7561,369,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6291,27,1201,1201,7562,369,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6292,27,1201,1201,7560,370,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6293,27,1201,1201,7561,370,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6294,27,1201,1201,7562,370,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6295,27,1201,1201,7561,373,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6296,27,1201,1201,7562,374,true,2024-11-14 10:53:49,2024-11-14 10:53:49
6297,27,1202,1202,7563,362,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6298,27,1202,1202,7563,365,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6299,27,1202,1202,7563,369,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6300,27,1202,1202,7564,362,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6301,27,1202,1202,7565,362,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6302,27,1202,1202,7566,362,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6303,27,1202,1202,7564,365,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6304,27,1202,1202,7565,365,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6305,27,1202,1202,7566,365,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6306,27,1202,1202,7564,369,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6307,27,1202,1202,7565,369,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6308,27,1202,1202,7564,363,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6309,27,1202,1202,7565,363,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6310,27,1202,1202,7564,364,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6311,27,1202,1202,7565,364,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6312,27,1202,1202,7564,366,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6313,27,1202,1202,7565,366,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6314,27,1202,1202,7564,367,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6315,27,1202,1202,7565,367,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6316,27,1202,1202,7566,367,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6317,27,1202,1202,7566,368,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6318,27,1202,1202,7566,370,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6319,27,1202,1202,7564,371,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6320,27,1202,1202,7565,371,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6321,27,1202,1202,7564,372,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6322,27,1202,1202,7565,372,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6323,27,1202,1202,7566,372,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6324,27,1202,1202,7565,373,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6325,27,1202,1202,7564,373,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6326,27,1202,1202,7566,373,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6327,27,1202,1202,7564,374,false,2024-11-14 10:53:50,2024-11-14 10:53:50
6328,27,1202,1202,7566,374,true,2024-11-14 10:53:50,2024-11-14 10:53:50
6329,27,1203,1203,7567,362,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6330,27,1203,1203,7569,362,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6331,27,1203,1203,7570,362,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6332,27,1203,1203,7569,363,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6333,27,1203,1203,7570,363,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6334,27,1203,1203,7569,364,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6335,27,1203,1203,7570,364,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6336,27,1203,1203,7569,365,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6337,27,1203,1203,7570,365,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6338,27,1203,1203,7567,366,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6339,27,1203,1203,7568,366,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6340,27,1203,1203,7569,366,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6341,27,1203,1203,7570,367,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6342,27,1203,1203,7569,368,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6343,27,1203,1203,7570,368,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6344,27,1203,1203,7569,369,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6345,27,1203,1203,7570,369,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6346,27,1203,1203,7571,369,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6347,27,1203,1203,7569,370,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6348,27,1203,1203,7570,370,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6349,27,1203,1203,7571,370,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6350,27,1203,1203,7569,371,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6351,27,1203,1203,7570,371,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6352,27,1203,1203,7569,372,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6353,27,1203,1203,7570,372,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6354,27,1203,1203,7569,373,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6355,27,1203,1203,7570,373,true,2024-11-14 10:53:51,2024-11-14 10:53:51
6356,27,1204,1204,7572,364,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6357,27,1204,1204,7572,367,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6358,27,1204,1204,7572,370,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6359,27,1204,1204,7573,370,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6360,27,1204,1204,7574,370,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6361,27,1204,1204,7575,370,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6362,27,1204,1204,7576,370,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6363,27,1204,1204,7573,367,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6364,27,1204,1204,7574,367,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6365,27,1204,1204,7575,367,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6366,27,1204,1204,7576,367,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6367,27,1204,1204,7573,364,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6368,27,1204,1204,7574,364,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6369,27,1204,1204,7575,364,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6370,27,1204,1204,7576,364,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6371,27,1204,1204,7572,366,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6372,27,1204,1204,7573,366,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6373,27,1204,1204,7574,366,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6374,27,1204,1204,7575,372,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6375,27,1204,1204,7576,373,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6376,27,1204,1204,7576,374,true,2024-11-14 10:53:53,2024-11-14 10:53:53
6377,27,1205,1205,7579,362,true,2024-11-14 10:53:54,2024-11-14 10:53:54
6378,27,1205,1205,7578,363,true,2024-11-14 10:53:54,2024-11-14 10:53:54
6379,27,1205,1205,7577,365,true,2024-11-14 10:53:54,2024-11-14 10:53:54
6380,27,1205,1205,7579,365,true,2024-11-14 10:53:54,2024-11-14 10:53:54
6381,27,1205,1205,7580,365,true,2024-11-14 10:53:54,2024-11-14 10:53:54
6382,27,1205,1205,7577,366,true,2024-11-14 10:53:54,2024-11-14 10:53:54
6383,27,1205,1205,7578,366,true,2024-11-14 10:53:54,2024-11-14 10:53:54
6384,27,1205,1205,7580,368,true,2024-11-14 10:53:54,2024-11-14 10:53:54
6385,27,1205,1205,7578,370,true,2024-11-14 10:53:54,2024-11-14 10:53:54
6386,27,1205,1205,7580,373,true,2024-11-14 10:53:54,2024-11-14 10:53:54
6387,27,1205,1205,7580,374,true,2024-11-14 10:53:54,2024-11-14 10:53:54
6388,27,1206,1206,7581,362,true,2024-11-14 10:53:55,2024-11-14 10:53:55
6389,27,1206,1206,7582,362,true,2024-11-14 10:53:55,2024-11-14 10:53:55
6390,27,1206,1206,7581,368,true,2024-11-14 10:53:55,2024-11-14 10:53:55
6391,27,1206,1206,7583,373,true,2024-11-14 10:53:55,2024-11-14 10:53:55
6392,27,1206,1206,7581,374,true,2024-11-14 10:53:55,2024-11-14 10:53:55
6393,27,1206,1206,7582,374,true,2024-11-14 10:53:55,2024-11-14 10:53:55
6394,27,1206,1206,7583,374,true,2024-11-14 10:53:55,2024-11-14 10:53:55
6395,27,1207,1207,7584,362,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6396,27,1207,1207,7585,362,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6397,27,1207,1207,7584,363,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6398,27,1207,1207,7585,363,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6399,27,1207,1207,7584,364,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6400,27,1207,1207,7587,364,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6401,27,1207,1207,7584,365,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6402,27,1207,1207,7585,365,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6403,27,1207,1207,7585,366,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6404,27,1207,1207,7586,366,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6405,27,1207,1207,7584,367,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6406,27,1207,1207,7587,368,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6407,27,1207,1207,7584,369,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6408,27,1207,1207,7585,369,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6409,27,1207,1207,7586,369,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6410,27,1207,1207,7587,369,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6411,27,1207,1207,7584,370,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6412,27,1207,1207,7585,370,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6413,27,1207,1207,7586,370,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6414,27,1207,1207,7587,370,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6415,27,1207,1207,7585,371,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6416,27,1207,1207,7586,371,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6417,27,1207,1207,7587,371,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6418,27,1207,1207,7584,372,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6419,27,1207,1207,7585,372,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6420,27,1207,1207,7584,373,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6421,27,1207,1207,7587,373,false,2024-11-14 10:53:56,2024-11-14 10:53:56
6422,27,1207,1207,7587,374,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6423,27,1207,1207,7586,374,true,2024-11-14 10:53:56,2024-11-14 10:53:56
6424,27,1208,1208,7588,362,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6425,27,1208,1208,7589,362,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6426,27,1208,1208,7588,363,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6427,27,1208,1208,7589,363,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6428,27,1208,1208,7588,364,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6429,27,1208,1208,7591,364,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6430,27,1208,1208,7588,365,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6431,27,1208,1208,7589,365,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6432,27,1208,1208,7589,366,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6433,27,1208,1208,7590,366,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6434,27,1208,1208,7588,367,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6435,27,1208,1208,7591,368,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6436,27,1208,1208,7588,369,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6437,27,1208,1208,7589,369,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6438,27,1208,1208,7590,369,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6439,27,1208,1208,7588,370,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6440,27,1208,1208,7589,370,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6441,27,1208,1208,7590,370,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6442,27,1208,1208,7591,370,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6443,27,1208,1208,7589,371,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6444,27,1208,1208,7590,371,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6445,27,1208,1208,7588,372,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6446,27,1208,1208,7589,372,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6447,27,1208,1208,7588,373,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6448,27,1208,1208,7590,374,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6449,27,1208,1208,7591,374,true,2024-11-14 10:53:57,2024-11-14 10:53:57
6450,40,1267,1267,8157,453,true,2024-11-14 12:09:05,2024-11-14 12:09:05
6451,40,1267,1267,8158,453,true,2024-11-14 12:09:05,2024-11-14 12:09:05
6452,40,1267,1267,8159,453,true,2024-11-14 12:09:05,2024-11-14 12:09:05
6453,40,1267,1267,8157,454,true,2024-11-14 12:09:05,2024-11-14 12:09:05
6454,40,1267,1267,8160,454,true,2024-11-14 12:09:05,2024-11-14 12:09:05
6455,40,1267,1267,8157,455,true,2024-11-14 12:09:05,2024-11-14 12:09:05
6456,40,1267,1267,8158,470,true,2024-11-14 12:09:05,2024-11-14 12:09:05
6457,40,1267,1267,8159,470,true,2024-11-14 12:09:05,2024-11-14 12:09:05
6458,40,1268,1268,8161,453,true,2024-11-14 12:09:06,2024-11-14 12:09:06
6459,40,1268,1268,8162,454,true,2024-11-14 12:09:06,2024-11-14 12:09:06
6460,40,1268,1268,8163,457,true,2024-11-14 12:09:06,2024-11-14 12:09:06
6461,40,1268,1268,8163,458,true,2024-11-14 12:09:06,2024-11-14 12:09:06
6462,40,1268,1268,8164,467,true,2024-11-14 12:09:06,2024-11-14 12:09:06
6463,40,1268,1268,8164,468,true,2024-11-14 12:09:06,2024-11-14 12:09:06
6464,40,1268,1268,8165,470,true,2024-11-14 12:09:06,2024-11-14 12:09:06
6465,40,1268,1268,8166,471,true,2024-11-14 12:09:06,2024-11-14 12:09:06
6466,40,1269,1269,8167,454,true,2024-11-14 12:09:08,2024-11-14 12:09:08
6467,40,1269,1269,8168,455,true,2024-11-14 12:09:08,2024-11-14 12:09:08
6468,40,1269,1269,8169,467,true,2024-11-14 12:09:08,2024-11-14 12:09:08
6469,40,1269,1269,8170,468,true,2024-11-14 12:09:08,2024-11-14 12:09:08
6470,40,1270,1270,8171,453,true,2024-11-14 12:09:09,2024-11-14 12:09:09
6471,40,1270,1270,8172,457,true,2024-11-14 12:09:09,2024-11-14 12:09:09
6472,40,1270,1270,8173,458,true,2024-11-14 12:09:09,2024-11-14 12:09:09
6473,40,1270,1270,8174,463,true,2024-11-14 12:09:09,2024-11-14 12:09:09
6474,40,1270,1270,8175,464,true,2024-11-14 12:09:09,2024-11-14 12:09:09
6475,40,1270,1270,8176,465,true,2024-11-14 12:09:09,2024-11-14 12:09:09
6476,40,1270,1270,8177,467,true,2024-11-14 12:09:09,2024-11-14 12:09:09
6477,40,1270,1270,8173,470,true,2024-11-14 12:09:09,2024-11-14 12:09:09
6478,40,1270,1270,8178,471,true,2024-11-14 12:09:09,2024-11-14 12:09:09
6479,40,1273,1273,8180,454,false,2024-11-14 12:09:12,2024-11-14 12:09:12
6480,40,1273,1273,8179,454,true,2024-11-14 12:09:12,2024-11-14 12:09:12
6481,40,1273,1273,8180,457,true,2024-11-14 12:09:12,2024-11-14 12:09:12
6482,40,1273,1273,8181,458,true,2024-11-14 12:09:12,2024-11-14 12:09:12
6483,40,1273,1273,8182,467,true,2024-11-14 12:09:12,2024-11-14 12:09:12
6484,40,1273,1273,8183,470,true,2024-11-14 12:09:12,2024-11-14 12:09:12
6485,40,1273,1273,8184,471,true,2024-11-14 12:09:12,2024-11-14 12:09:12
6486,40,1275,1275,8185,457,true,2024-11-14 12:09:14,2024-11-14 12:09:14
6487,40,1275,1275,8186,457,true,2024-11-14 12:09:14,2024-11-14 12:09:14
6488,40,1275,1275,8189,458,true,2024-11-14 12:09:14,2024-11-14 12:09:14
6489,40,1275,1275,8187,467,true,2024-11-14 12:09:14,2024-11-14 12:09:14
6490,40,1275,1275,8188,470,true,2024-11-14 12:09:14,2024-11-14 12:09:14
6491,40,1275,1275,8189,471,true,2024-11-14 12:09:14,2024-11-14 12:09:14
6492,40,1276,1276,8190,454,true,2024-11-14 12:09:15,2024-11-14 12:09:15
6493,40,1276,1276,8191,455,true,2024-11-14 12:09:15,2024-11-14 12:09:15
6494,40,1276,1276,8192,457,true,2024-11-14 12:09:15,2024-11-14 12:09:15
6495,40,1276,1276,8194,460,true,2024-11-14 12:09:15,2024-11-14 12:09:15
6496,40,1276,1276,8195,461,true,2024-11-14 12:09:15,2024-11-14 12:09:15
6497,40,1276,1276,8193,465,true,2024-11-14 12:09:15,2024-11-14 12:09:15
6498,40,1276,1276,8196,465,true,2024-11-14 12:09:15,2024-11-14 12:09:15
6499,40,1276,1276,8197,470,true,2024-11-14 12:09:15,2024-11-14 12:09:15
6500,40,1277,1277,8199,453,false,2024-11-14 12:09:16,2024-11-14 12:09:16
6501,40,1277,1277,8200,454,false,2024-11-14 12:09:16,2024-11-14 12:09:16
6502,40,1277,1277,8198,454,true,2024-11-14 12:09:16,2024-11-14 12:09:16
6503,40,1277,1277,8199,455,true,2024-11-14 12:09:16,2024-11-14 12:09:16
6504,40,1277,1277,8200,457,true,2024-11-14 12:09:16,2024-11-14 12:09:16
6505,40,1277,1277,8201,457,true,2024-11-14 12:09:16,2024-11-14 12:09:16
6506,40,1277,1277,8202,458,false,2024-11-14 12:09:16,2024-11-14 12:09:16
6507,40,1277,1277,8202,460,true,2024-11-14 12:09:16,2024-11-14 12:09:16
6508,40,1277,1277,8202,461,true,2024-11-14 12:09:16,2024-11-14 12:09:16
6509,40,1277,1277,8203,461,true,2024-11-14 12:09:16,2024-11-14 12:09:16
6510,40,1277,1277,8204,465,true,2024-11-14 12:09:16,2024-11-14 12:09:16
6511,40,1277,1277,8205,467,true,2024-11-14 12:09:16,2024-11-14 12:09:16
6512,40,1278,1278,8206,454,true,2024-11-14 12:09:18,2024-11-14 12:09:18
6513,40,1278,1278,8207,455,true,2024-11-14 12:09:18,2024-11-14 12:09:18
6514,40,1278,1278,8208,457,true,2024-11-14 12:09:18,2024-11-14 12:09:18
6515,40,1278,1278,8209,457,true,2024-11-14 12:09:18,2024-11-14 12:09:18
6516,40,1278,1278,8209,458,true,2024-11-14 12:09:18,2024-11-14 12:09:18
6517,40,1278,1278,8210,460,true,2024-11-14 12:09:18,2024-11-14 12:09:18
6518,40,1278,1278,8210,461,true,2024-11-14 12:09:18,2024-11-14 12:09:18
6519,40,1278,1278,8211,461,true,2024-11-14 12:09:18,2024-11-14 12:09:18
6520,40,1278,1278,8212,465,true,2024-11-14 12:09:18,2024-11-14 12:09:18
6521,40,1278,1278,8213,467,true,2024-11-14 12:09:18,2024-11-14 12:09:18
6522,40,1279,1279,8214,454,true,2024-11-14 12:09:19,2024-11-14 12:09:19
6523,40,1279,1279,8215,457,true,2024-11-14 12:09:19,2024-11-14 12:09:19
6524,40,1279,1279,8216,457,true,2024-11-14 12:09:19,2024-11-14 12:09:19
6525,40,1279,1279,8216,458,true,2024-11-14 12:09:19,2024-11-14 12:09:19
6526,40,1279,1279,8217,460,true,2024-11-14 12:09:19,2024-11-14 12:09:19
6527,40,1279,1279,8217,461,true,2024-11-14 12:09:19,2024-11-14 12:09:19
6528,40,1279,1279,8218,461,true,2024-11-14 12:09:19,2024-11-14 12:09:19
6529,40,1279,1279,8219,465,true,2024-11-14 12:09:19,2024-11-14 12:09:19
6530,40,1279,1279,8220,471,true,2024-11-14 12:09:19,2024-11-14 12:09:19
6531,40,1281,1281,8221,453,true,2024-11-14 12:09:21,2024-11-14 12:09:21
6532,40,1281,1281,8221,454,true,2024-11-14 12:09:21,2024-11-14 12:09:21
6533,40,1281,1281,8222,461,true,2024-11-14 12:09:21,2024-11-14 12:09:21
6534,40,1281,1281,8224,461,true,2024-11-14 12:09:21,2024-11-14 12:09:21
6535,40,1281,1281,8225,461,true,2024-11-14 12:09:21,2024-11-14 12:09:21
6536,40,1281,1281,8223,465,true,2024-11-14 12:09:21,2024-11-14 12:09:21
6537,40,1281,1281,8226,467,true,2024-11-14 12:09:21,2024-11-14 12:09:21
6538,40,1281,1281,8226,470,true,2024-11-14 12:09:21,2024-11-14 12:09:21
6539,40,1281,1281,8224,471,true,2024-11-14 12:09:21,2024-11-14 12:09:21
6540,40,1281,1281,8225,471,true,2024-11-14 12:09:21,2024-11-14 12:09:21
6541,40,1281,1281,8226,471,true,2024-11-14 12:09:21,2024-11-14 12:09:21
6542,40,1282,1282,8264,454,true,2024-11-14 12:09:22,2024-11-14 12:09:22
6543,40,1282,1282,8265,457,true,2024-11-14 12:09:22,2024-11-14 12:09:22
6544,40,1282,1282,8266,457,false,2024-11-14 12:09:22,2024-11-14 12:09:22
6545,40,1282,1282,8265,458,true,2024-11-14 12:09:22,2024-11-14 12:09:22
6546,40,1282,1282,8267,458,true,2024-11-14 12:09:22,2024-11-14 12:09:22
6547,40,1282,1282,8266,467,true,2024-11-14 12:09:22,2024-11-14 12:09:22
6548,40,1282,1282,8267,470,true,2024-11-14 12:09:22,2024-11-14 12:09:22
6549,40,1282,1282,8268,471,true,2024-11-14 12:09:22,2024-11-14 12:09:22
6550,40,1283,1283,8227,453,true,2024-11-14 12:09:23,2024-11-14 12:09:23
6551,40,1283,1283,8228,454,true,2024-11-14 12:09:23,2024-11-14 12:09:23
6552,40,1283,1283,8229,455,true,2024-11-14 12:09:23,2024-11-14 12:09:23
6553,40,1283,1283,8230,458,true,2024-11-14 12:09:23,2024-11-14 12:09:23
6554,40,1283,1283,8231,471,true,2024-11-14 12:09:23,2024-11-14 12:09:23
6555,40,1284,1284,8238,453,true,2024-11-14 12:09:24,2024-11-14 12:09:24
6556,40,1284,1284,8233,454,true,2024-11-14 12:09:24,2024-11-14 12:09:24
6557,40,1284,1284,8234,457,true,2024-11-14 12:09:24,2024-11-14 12:09:24
6558,40,1284,1284,8235,457,true,2024-11-14 12:09:25,2024-11-14 12:09:25
6559,40,1284,1284,8232,458,true,2024-11-14 12:09:25,2024-11-14 12:09:25
6560,40,1284,1284,8234,458,true,2024-11-14 12:09:25,2024-11-14 12:09:25
6561,40,1284,1284,8235,458,true,2024-11-14 12:09:25,2024-11-14 12:09:25
6562,40,1284,1284,8236,465,true,2024-11-14 12:09:25,2024-11-14 12:09:25
6563,40,1284,1284,8239,467,true,2024-11-14 12:09:25,2024-11-14 12:09:25
6564,40,1284,1284,8239,468,true,2024-11-14 12:09:25,2024-11-14 12:09:25
6565,40,1284,1284,8232,470,true,2024-11-14 12:09:25,2024-11-14 12:09:25
6566,40,1284,1284,8237,471,true,2024-11-14 12:09:25,2024-11-14 12:09:25
6567,40,1285,1285,8246,453,true,2024-11-14 12:09:26,2024-11-14 12:09:26
6568,40,1285,1285,8241,454,true,2024-11-14 12:09:26,2024-11-14 12:09:26
6569,40,1285,1285,8242,457,true,2024-11-14 12:09:26,2024-11-14 12:09:26
6570,40,1285,1285,8240,458,true,2024-11-14 12:09:26,2024-11-14 12:09:26
6571,40,1285,1285,8242,458,true,2024-11-14 12:09:26,2024-11-14 12:09:26
6572,40,1285,1285,8243,463,true,2024-11-14 12:09:26,2024-11-14 12:09:26
6573,40,1285,1285,8244,465,true,2024-11-14 12:09:26,2024-11-14 12:09:26
6574,40,1285,1285,8245,467,true,2024-11-14 12:09:26,2024-11-14 12:09:26
6575,40,1285,1285,8245,468,true,2024-11-14 12:09:26,2024-11-14 12:09:26
6576,40,1285,1285,8247,468,true,2024-11-14 12:09:26,2024-11-14 12:09:26
6577,40,1285,1285,8240,470,true,2024-11-14 12:09:26,2024-11-14 12:09:26
6578,40,1285,1285,8247,471,true,2024-11-14 12:09:26,2024-11-14 12:09:26
6579,40,1287,1287,8253,453,true,2024-11-14 12:09:28,2024-11-14 12:09:28
6580,40,1287,1287,8262,454,true,2024-11-14 12:09:28,2024-11-14 12:09:28
6581,40,1287,1287,8263,455,true,2024-11-14 12:09:28,2024-11-14 12:09:28
